posted_date,raw_date,amount,amount_minor,direction,section,description,description_raw,statement_start,statement_end,account_last4,source_file,raw_lines_json
2025-01-02,01/02/25,12.00,1200,credit,deposits,Zelle payment from ANDREW RAMOS Conf# 006Z67L4K,01/02/25 Zelle payment from ANDREW RAMOS Conf# 006Z67L4K,"December 18, 2024","January 17, 2025",2061,eStmt_2025-01-17.pdf,"[""01/02/25 Zelle payment from  ANDREW RAMOS Conf# 006Z67L4K 12.00""]"
2025-01-03,01/03/25,25.88,2588,credit,deposits,137410 VIBRATION DES:DIR DEP ID:1747 INDN:MOUSTAFA M. NASR CO ID:2364227403 PPD,01/03/25 137410 VIBRATION DES:DIR DEP ID:1747 INDN:MOUSTAFA M. NASR CO ID:2364227403 PPD,"December 18, 2024","January 17, 2025",2061,eStmt_2025-01-17.pdf,"[""01/03/25 137410 VIBRATION DES:DIR DEP    ID:1747  INDN:MOUSTAFA M. NASR        CO ID:2364227403"", ""PPD25.88""]"
2025-01-06,01/06/25,-24.00,-2400,debit,other_subtractions,VENMO DES:PAYMENT ID:1039400578195 INDN:MOUSTAFA NASR CO ID:3264681992 WEB,01/06/25 VENMO DES:PAYMENT ID:1039400578195 INDN:MOUSTAFA NASR CO ID:3264681992 WEB,"December 18, 2024","January 17, 2025",2061,eStmt_2025-01-17.pdf,"[""01/06/25 VENMO            DES:PAYMENT    ID:1039400578195  INDN:MOUSTAFA NASR           CO"", ""ID:3264681992 WEB-24.00""]"
2025-01-06,01/06/25,-21.31,-2131,debit,withdrawals,PURCHASE 0104 APPLE.COM/BILL 866-712-7753 CA,01/06/25 PURCHASE 0104 APPLE.COM/BILL 866-712-7753 CA,"December 18, 2024","January 17, 2025",2061,eStmt_2025-01-17.pdf,"[""01/06/25 PURCHASE   0104 APPLE.COM/BILL 866-712-7753 CA -21.31""]"
2025-01-06,01/06/25,-12.78,-1278,debit,withdrawals,PURCHASE 0104 SPOTIFY 877-778-1161 NY,01/06/25 PURCHASE 0104 SPOTIFY 877-778-1161 NY,"December 18, 2024","January 17, 2025",2061,eStmt_2025-01-17.pdf,"[""01/06/25 PURCHASE   0104 SPOTIFY 877-778-1161 NY -12.78""]"
2025-01-06,01/06/25,-7.62,-762,debit,withdrawals,MOBILE PURCHASE 0104 TST*EL JEFES TAQUERIA O NEW BRUNSWICKNJ,01/06/25 MOBILE PURCHASE 0104 TST*EL JEFES TAQUERIA O NEW BRUNSWICKNJ,"December 18, 2024","January 17, 2025",2061,eStmt_2025-01-17.pdf,"[""01/06/25 MOBILE PURCHASE 0104  TST*EL JEFES TAQUERIA O NEW BRUNSWICKNJ -7.62""]"
2025-01-06,01/06/25,24.56,2456,credit,deposits,CASH APP*MOUST 01/06 #000639816 PMNT RCVD CASH APP*MOUSTAFA Oakland CA,01/06/25 CASH APP*MOUST 01/06 #000639816 PMNT RCVD CASH APP*MOUSTAFA Oakland CA,"December 18, 2024","January 17, 2025",2061,eStmt_2025-01-17.pdf,"[""01/06/25 CASH APP*MOUST  01/06 #000639816 PMNT RCVD CASH APP*MOUSTAFA  Oakland       CA 24.56""]"
2025-01-06,01/06/25,38.74,3874,credit,deposits,Transfer VENMO,01/06/25 Transfer VENMO,"December 18, 2024","January 17, 2025",2061,eStmt_2025-01-17.pdf,"[""01/06/25 Transfer VENMO 38.74""]"
2025-01-07,01/07/25,400.00,40000,credit,deposits,BOFA FIN CTR 01/07 #000004912 DEPOSIT 1515 Wildwood Blv Rio Grande NJ,01/07/25 BOFA FIN CTR 01/07 #000004912 DEPOSIT 1515 Wildwood Blv Rio Grande NJ,"December 18, 2024","January 17, 2025",2061,eStmt_2025-01-17.pdf,"[""01/07/25 BOFA FIN CTR    01/07 #000004912 DEPOSIT 1515 Wildwood Blv  Rio Grande    NJ 400.00""]"
2025-01-08,01/08/25,-350.00,-35000,debit,withdrawals,CHECKCARD 0107 RIDER EDUCATION OF NJ 732-572-0800 NJ 24055235007205729387732,01/08/25 CHECKCARD 0107 RIDER EDUCATION OF NJ 732-572-0800 NJ 24055235007205729387732,"December 18, 2024","January 17, 2025",2061,eStmt_2025-01-17.pdf,"[""01/08/25 CHECKCARD  0107 RIDER EDUCATION OF NJ 732-572-0800 NJ 24055235007205729387732 -350.00""]"
2025-01-08,01/08/25,-16.53,-1653,debit,withdrawals,MOBILE PURCHASE 0107 TST*EL JEFES TAQUERIA O NEW BRUNSWICKNJ,01/08/25 MOBILE PURCHASE 0107 TST*EL JEFES TAQUERIA O NEW BRUNSWICKNJ,"December 18, 2024","January 17, 2025",2061,eStmt_2025-01-17.pdf,"[""01/08/25 MOBILE PURCHASE 0107  TST*EL JEFES TAQUERIA O NEW BRUNSWICKNJ -16.53""]"
2025-01-08,01/08/25,5.00,500,credit,deposits,Zelle payment from OLIVIA MAZAHRA Conf# 0076BWIXY,01/08/25 Zelle payment from OLIVIA MAZAHRA Conf# 0076BWIXY,"December 18, 2024","January 17, 2025",2061,eStmt_2025-01-17.pdf,"[""01/08/25 Zelle payment from  OLIVIA MAZAHRA Conf# 0076BWIXY 5.00""]"
2025-01-09,01/09/25,-15.00,-1500,debit,other_subtractions,Zelle payment to Jeff Conf# mtd9mjfb6,01/09/25 Zelle payment to Jeff Conf# mtd9mjfb6,"December 18, 2024","January 17, 2025",2061,eStmt_2025-01-17.pdf,"[""01/09/25 Zelle payment to Jeff Conf# mtd9mjfb6 -15.00""]"
2025-01-09,01/09/25,99.92,9992,credit,deposits,137410 VIBRATION DES:DIR DEP ID:1747 INDN:MOUSTAFA M. NASR CO ID:2364227403 PPD,01/09/25 137410 VIBRATION DES:DIR DEP ID:1747 INDN:MOUSTAFA M. NASR CO ID:2364227403 PPD,"December 18, 2024","January 17, 2025",2061,eStmt_2025-01-17.pdf,"[""01/09/25 137410 VIBRATION DES:DIR DEP    ID:1747  INDN:MOUSTAFA M. NASR        CO ID:2364227403"", ""PPD99.92""]"
2025-01-10,01/10/25,-5.72,-572,debit,withdrawals,MOBILE PURCHASE 0109 DELICIOUS FOOD BAKERY NEW BRUNSWICKNJ,01/10/25 MOBILE PURCHASE 0109 DELICIOUS FOOD BAKERY NEW BRUNSWICKNJ,"December 18, 2024","January 17, 2025",2061,eStmt_2025-01-17.pdf,"[""01/10/25 MOBILE PURCHASE 0109  DELICIOUS FOOD BAKERY NEW BRUNSWICKNJ -5.72""]"
2025-01-13,01/13/25,-13.55,-1355,debit,withdrawals,MOBILE PURCHASE 0112 BRAVO 043321 NEW BRUNSWICKNJ,01/13/25 MOBILE PURCHASE 0112 BRAVO 043321 NEW BRUNSWICKNJ,"December 18, 2024","January 17, 2025",2061,eStmt_2025-01-17.pdf,"[""01/13/25 MOBILE PURCHASE 0112  BRAVO 043321 NEW BRUNSWICKNJ -13.55""]"
2025-01-13,01/13/25,-11.51,-1151,debit,withdrawals,MOBILE PURCHASE 0112 KING OF GYRO NEW BRUNSWICKNJ,01/13/25 MOBILE PURCHASE 0112 KING OF GYRO NEW BRUNSWICKNJ,"December 18, 2024","January 17, 2025",2061,eStmt_2025-01-17.pdf,"[""01/13/25 MOBILE PURCHASE 0112  KING OF GYRO NEW BRUNSWICKNJ -11.51""]"
2025-01-13,01/13/25,15.00,1500,credit,deposits,Online Banking transfer from CHK 3765 Confirmation# 7961894485,01/13/25 Online Banking transfer from CHK 3765 Confirmation# 7961894485,"December 18, 2024","January 17, 2025",2061,eStmt_2025-01-17.pdf,"[""01/13/25 Online Banking transfer from CHK 3765 Confirmation# 7961894485 15.00""]"
2025-01-15,01/15/25,-8.63,-863,debit,withdrawals,MOBILE PURCHASE 0114 WAWA 8356 HAMILTON NJ,01/15/25 MOBILE PURCHASE 0114 WAWA 8356 HAMILTON NJ,"December 18, 2024","January 17, 2025",2061,eStmt_2025-01-17.pdf,"[""01/15/25 MOBILE PURCHASE 0114  WAWA 8356 HAMILTON     NJ -8.63""]"
2025-01-16,01/16/25,-47.79,-4779,debit,withdrawals,MOBILE PURCHASE 0115 BRAVO 043321 NEW BRUNSWICKNJ,01/16/25 MOBILE PURCHASE 0115 BRAVO 043321 NEW BRUNSWICKNJ,"December 18, 2024","January 17, 2025",2061,eStmt_2025-01-17.pdf,"[""01/16/25 MOBILE PURCHASE 0115  BRAVO 043321 NEW BRUNSWICKNJ -47.79""]"
2025-01-16,01/16/25,-12.15,-1215,debit,withdrawals,MOBILE PURCHASE 0115 SNACK* AKIHI BUBBLE TE 186-68682146 CA,01/16/25 MOBILE PURCHASE 0115 SNACK* AKIHI BUBBLE TE 186-68682146 CA,"December 18, 2024","January 17, 2025",2061,eStmt_2025-01-17.pdf,"[""01/16/25 MOBILE PURCHASE 0115  SNACK* AKIHI BUBBLE TE 186-68682146 CA -12.15""]"
2025-01-16,01/16/25,281.51,28151,credit,deposits,137410 VIBRATION DES:DIR DEP ID:1747 INDN:MOUSTAFA M. NASR CO ID:2364227403 PPD,01/16/25 137410 VIBRATION DES:DIR DEP ID:1747 INDN:MOUSTAFA M. NASR CO ID:2364227403 PPD,"December 18, 2024","January 17, 2025",2061,eStmt_2025-01-17.pdf,"[""01/16/25 137410 VIBRATION DES:DIR DEP    ID:1747  INDN:MOUSTAFA M. NASR        CO ID:2364227403"", ""PPD281.51""]"
2025-01-17,01/17/25,-4.99,-499,debit,withdrawals,Duane Reade ST 01/17 #000460750 MOBILE PURCHASE Duane Reade STO 3 NEW YORK NY,01/17/25 Duane Reade ST 01/17 #000460750 MOBILE PURCHASE Duane Reade STO 3 NEW YORK NY,"December 18, 2024","January 17, 2025",2061,eStmt_2025-01-17.pdf,"[""01/17/25 Duane Reade ST  01/17 #000460750 MOBILE PURCHASE Duane Reade STO 3  NEW YORK      NY -4.99""]"
2025-01-21,01/21/25,-23.43,-2343,debit,withdrawals,PURCHASE 0121 AMAZON MKTPL*ZC51J4TY2 Amzn.com/billWA,01/21/25 PURCHASE 0121 AMAZON MKTPL*ZC51J4TY2 Amzn.com/billWA,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""01/21/25 PURCHASE   0121 AMAZON MKTPL*ZC51J4TY2 Amzn.com/billWA -23.43""]"
2025-01-21,01/21/25,-22.89,-2289,debit,withdrawals,PURCHASE 0118 UBER *TRIP HELP.UBER.COMCA,01/21/25 PURCHASE 0118 UBER *TRIP HELP.UBER.COMCA,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""01/21/25 PURCHASE   0118 UBER   *TRIP HELP.UBER.COMCA -22.89""]"
2025-01-21,01/21/25,-22.59,-2259,debit,withdrawals,PURCHASE 0118 TEMU.COM 130-248-0611 MA,01/21/25 PURCHASE 0118 TEMU.COM 130-248-0611 MA,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""01/21/25 PURCHASE   0118 TEMU.COM 130-248-0611 MA -22.59""]"
2025-01-21,01/21/25,-14.13,-1413,debit,withdrawals,MOBILE PURCHASE 0117 SQ *BRYANT PARK New York NY,01/21/25 MOBILE PURCHASE 0117 SQ *BRYANT PARK New York NY,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""01/21/25 MOBILE PURCHASE 0117  SQ *BRYANT PARK New York     NY -14.13""]"
2025-01-21,01/21/25,-6.91,-691,debit,withdrawals,MOBILE PURCHASE 0117 TST*WASABI SUSHI & BENT New York NY,01/21/25 MOBILE PURCHASE 0117 TST*WASABI SUSHI & BENT New York NY,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""01/21/25 MOBILE PURCHASE 0117  TST*WASABI SUSHI & BENT New York     NY -6.91""]"
2025-01-21,01/21/25,-6.25,-625,debit,withdrawals,PURCHASE 0117 NJT RAIL MY-TIX 973-378-6339 NJ,01/21/25 PURCHASE 0117 NJT RAIL MY-TIX 973-378-6339 NJ,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""01/21/25 PURCHASE   0117 NJT RAIL MY-TIX 973-378-6339 NJ -6.25""]"
2025-01-22,01/22/25,-31.67,-3167,debit,withdrawals,"PURCHASE 0122 AMAZON RETA* ZG2TH6VM0 WWW.AMAZON.COWA continued on the next page Account security you can see Check your security meter level and watch it rise as you take action to help protect against fraud. See it in the Mobile Banking app and Online Banking. To learn more, visit bofa.com/SecurityCenter or scan this code. When you use the QRC feature, certain information is collected from your mobile device for business purposes. Mobile Banking requires that you download the Mobile Banking app and is only available for select mobile devices. Message and data rates may apply. MOUSTAFA MOHAMED NASR ! Account # 3810 6904 2061 ! January 18, 2025 to February 14, 2025","01/22/25 PURCHASE 0122 AMAZON RETA* ZG2TH6VM0 WWW.AMAZON.COWA continued on the next page Account security you can see Check your security meter level and watch it rise as you take action to help protect against fraud. See it in the Mobile Banking app and Online Banking. To learn more, visit bofa.com/SecurityCenter or scan this code. When you use the QRC feature, certain information is collected from your mobile device for business purposes. Mobile Banking requires that you download the Mobile Banking app and is only available for select mobile devices. Message and data rates may apply. MOUSTAFA MOHAMED NASR ! Account # 3810 6904 2061 ! January 18, 2025 to February 14, 2025","January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""01/22/25 PURCHASE   0122 AMAZON RETA* ZG2TH6VM0 WWW.AMAZON.COWA -31.67"", ""continued on the next page"", ""Account security you can see"", ""Check your security meter level and watch it rise as you take"", ""action to help protect against fraud. See it in the Mobile Banking app"", ""and Online Banking."", ""To learn more, visit bofa.com/SecurityCenter or scan this code."", ""When you use the QRC feature, certain information is collected from your mobile device for"", ""business purposes. Mobile Banking requires that you download the Mobile Banking app and is"", ""only available for select mobile devices. Message and data rates may apply."", ""MOUSTAFA MOHAMED NASR   !   Account # 3810 6904 2061   !   January 18, 2025 to February 14, 2025""]"
2025-01-22,01/22/25,-27.30,-2730,debit,withdrawals,MOBILE PURCHASE 0121 BRAVO 043321 NEW BRUNSWICKNJ,01/22/25 MOBILE PURCHASE 0121 BRAVO 043321 NEW BRUNSWICKNJ,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""01/22/25 MOBILE PURCHASE 0121  BRAVO 043321 NEW BRUNSWICKNJ -27.30""]"
2025-01-23,01/23/25,-17.01,-1701,debit,withdrawals,PURCHASE 0122 CHEGG *ORDER 855-440-1323 CA,01/23/25 PURCHASE 0122 CHEGG *ORDER 855-440-1323 CA,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""01/23/25 PURCHASE   0122 CHEGG  *ORDER 855-440-1323 CA -17.01""]"
2025-01-23,01/23/25,16.00,1600,credit,deposits,137410 VIBRATION DES:DIR DEP ID:1747 INDN:MOUSTAFA M. NASR CO ID:2364227403 PPD,01/23/25 137410 VIBRATION DES:DIR DEP ID:1747 INDN:MOUSTAFA M. NASR CO ID:2364227403 PPD,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""01/23/25 137410 VIBRATION DES:DIR DEP    ID:1747  INDN:MOUSTAFA M. NASR        CO ID:2364227403"", ""PPD16.00""]"
2025-01-27,01/27/25,-15.00,-1500,debit,withdrawals,PMNT SENT 0124 APPLE CASH BALANCE ADD 877-233-8552 CA,01/27/25 PMNT SENT 0124 APPLE CASH BALANCE ADD 877-233-8552 CA,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""01/27/25 PMNT SENT  0124 APPLE CASH BALANCE ADD 877-233-8552 CA -15.00""]"
2025-01-27,01/27/25,-13.00,-1300,debit,other_subtractions,VENMO DES:PAYMENT ID:1039823006946 INDN:MOUSTAFA NASR CO ID:3264681992 WEB,01/27/25 VENMO DES:PAYMENT ID:1039823006946 INDN:MOUSTAFA NASR CO ID:3264681992 WEB,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""01/27/25 VENMO            DES:PAYMENT    ID:1039823006946  INDN:MOUSTAFA NASR           CO"", ""ID:3264681992 WEB-13.00""]"
2025-01-27,01/27/25,-8.00,-800,debit,other_subtractions,VENMO DES:PAYMENT ID:1039845771965 INDN:MOUSTAFA NASR CO ID:3264681992 WEB,01/27/25 VENMO DES:PAYMENT ID:1039845771965 INDN:MOUSTAFA NASR CO ID:3264681992 WEB,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""01/27/25 VENMO            DES:PAYMENT    ID:1039845771965  INDN:MOUSTAFA NASR           CO"", ""ID:3264681992 WEB-8.00""]"
2025-01-27,01/27/25,-6.38,-638,debit,withdrawals,PURCHASE 0125 SPOTIFY 877-778-1161 NY,01/27/25 PURCHASE 0125 SPOTIFY 877-778-1161 NY,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""01/27/25 PURCHASE   0125 SPOTIFY 877-778-1161 NY -6.38""]"
2025-01-29,01/29/25,-100.00,-10000,debit,other_subtractions,ROBINHOOD DES:DEBITS ID:XXXXXXXXX INDN:Moustafa Nasr CO ID:5326394001 WEB,01/29/25 ROBINHOOD DES:DEBITS ID:XXXXXXXXX INDN:Moustafa Nasr CO ID:5326394001 WEB,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""01/29/25 ROBINHOOD        DES:DEBITS     ID:XXXXXXXXX  INDN:Moustafa Nasr           CO ID:5326394001"", ""WEB-100.00""]"
2025-01-29,01/29/25,-26.17,-2617,debit,withdrawals,MOBILE PURCHASE 0128 H MART EDISON LLC EDISON NJ,01/29/25 MOBILE PURCHASE 0128 H MART EDISON LLC EDISON NJ,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""01/29/25 MOBILE PURCHASE 0128  H MART EDISON LLC EDISON       NJ -26.17""]"
2025-01-29,01/29/25,-20.00,-2000,debit,withdrawals,CHECKCARD 0128 RUTGERS UNIVERSITY 848-4453500 NJ 24789305028108101332749,01/29/25 CHECKCARD 0128 RUTGERS UNIVERSITY 848-4453500 NJ 24789305028108101332749,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""01/29/25 CHECKCARD  0128 RUTGERS UNIVERSITY 848-4453500  NJ 24789305028108101332749 -20.00""]"
2025-01-30,01/30/25,-8.96,-896,debit,withdrawals,PURCHASE 0129 LYFT *RIDE TUE 12PM LYFT.COM CA,01/30/25 PURCHASE 0129 LYFT *RIDE TUE 12PM LYFT.COM CA,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""01/30/25 PURCHASE   0129 LYFT   *RIDE TUE 12PM LYFT.COM     CA -8.96""]"
2025-01-30,01/30/25,75.46,7546,credit,deposits,137410 VIBRATION DES:DIR DEP ID:1747 INDN:MOUSTAFA M. NASR CO ID:2364227403 PPD,01/30/25 137410 VIBRATION DES:DIR DEP ID:1747 INDN:MOUSTAFA M. NASR CO ID:2364227403 PPD,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""01/30/25 137410 VIBRATION DES:DIR DEP    ID:1747  INDN:MOUSTAFA M. NASR        CO ID:2364227403"", ""PPD75.46""]"
2025-01-31,01/31/25,-10.00,-1000,debit,other_subtractions,Zelle payment to Jeff Conf# n5vpjz411,01/31/25 Zelle payment to Jeff Conf# n5vpjz411,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""01/31/25 Zelle payment to Jeff Conf# n5vpjz411 -10.00""]"
2025-01-31,01/31/25,10.00,1000,credit,deposits,Zelle payment from XING YAN Conf# AA0PoG72d,01/31/25 Zelle payment from XING YAN Conf# AA0PoG72d,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""01/31/25 Zelle payment from XING  YAN Conf# AA0PoG72d 10.00""]"
2025-02-03,02/03/25,-50.00,-5000,debit,other_subtractions,Instant Payment; Robinhood Securities Payment Request 20250201021000021P1BRJPM00480022739,02/03/25 Instant Payment; Robinhood Securities Payment Request 20250201021000021P1BRJPM00480022739,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""02/03/25 Instant Payment; Robinhood Securities  Payment Request"", ""20250201021000021P1BRJPM00480022739-50.00""]"
2025-02-03,02/03/25,-14.87,-1487,debit,withdrawals,MOBILE PURCHASE 0130 TST*EL JEFES TAQUERIA O NEW BRUNSWICKNJ,02/03/25 MOBILE PURCHASE 0130 TST*EL JEFES TAQUERIA O NEW BRUNSWICKNJ,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""02/03/25 MOBILE PURCHASE 0130  TST*EL JEFES TAQUERIA O NEW BRUNSWICKNJ -14.87""]"
2025-02-03,02/03/25,-11.00,-1100,debit,withdrawals,PMNT SENT 0202 APPLE CASH BALANCE ADD 877-233-8552 CA,02/03/25 PMNT SENT 0202 APPLE CASH BALANCE ADD 877-233-8552 CA,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""02/03/25 PMNT SENT  0202 APPLE CASH BALANCE ADD 877-233-8552 CA -11.00""]"
2025-02-03,02/03/25,20.00,2000,credit,deposits,Online Banking transfer from CHK 3765 Confirmation# 7660376421,02/03/25 Online Banking transfer from CHK 3765 Confirmation# 7660376421,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""02/03/25 Online Banking transfer from CHK 3765 Confirmation# 7660376421 20.00""]"
2025-02-05,02/05/25,-10.00,-1000,debit,withdrawals,PURCHASE 0203 CG LAUNDRY RUTGERS COLL 804-7846100 NJ,02/05/25 PURCHASE 0203 CG LAUNDRY RUTGERS COLL 804-7846100 NJ,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""02/05/25 PURCHASE   0203 CG LAUNDRY RUTGERS COLL 804-7846100  NJ -10.00""]"
2025-02-05,02/05/25,-10.00,-1000,debit,withdrawals,PURCHASE 0203 CG LAUNDRY RUTGERS COLL 804-7846100 NJ,02/05/25 PURCHASE 0203 CG LAUNDRY RUTGERS COLL 804-7846100 NJ,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""02/05/25 PURCHASE   0203 CG LAUNDRY RUTGERS COLL 804-7846100  NJ -10.00""]"
2025-02-06,02/06/25,11.06,1106,credit,deposits,Zelle payment from CALIL BRANCH Conf# T0YHRFR4H,02/06/25 Zelle payment from CALIL BRANCH Conf# T0YHRFR4H,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""02/06/25 Zelle payment from  CALIL BRANCH Conf# T0YHRFR4H 11.06""]"
2025-02-06,02/06/25,34.39,3439,credit,deposits,Transfer VENMO,02/06/25 Transfer VENMO,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""02/06/25 Transfer VENMO 34.39""]"
2025-02-06,02/06/25,177.85,17785,credit,deposits,137410 VIBRATION DES:DIR DEP ID:1747 INDN:MOUSTAFA M. NASR CO ID:2364227403 PPD,02/06/25 137410 VIBRATION DES:DIR DEP ID:1747 INDN:MOUSTAFA M. NASR CO ID:2364227403 PPD,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""02/06/25 137410 VIBRATION DES:DIR DEP    ID:1747  INDN:MOUSTAFA M. NASR        CO ID:2364227403"", ""PPD177.85""]"
2025-02-07,02/07/25,-100.00,-10000,debit,other_subtractions,ROBINHOOD DES:DEBITS ID:XXXXXXXXX INDN:Moustafa Nasr CO ID:5326394001 WEB,02/07/25 ROBINHOOD DES:DEBITS ID:XXXXXXXXX INDN:Moustafa Nasr CO ID:5326394001 WEB,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""02/07/25 ROBINHOOD        DES:DEBITS     ID:XXXXXXXXX  INDN:Moustafa Nasr           CO ID:5326394001"", ""WEB-100.00""]"
2025-02-07,02/07/25,-50.00,-5000,debit,other_subtractions,ROBINHOOD DES:DEBITS ID:XXXXXXXXX INDN:Moustafa Nasr CO ID:5326394001 WEB,02/07/25 ROBINHOOD DES:DEBITS ID:XXXXXXXXX INDN:Moustafa Nasr CO ID:5326394001 WEB,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""02/07/25 ROBINHOOD        DES:DEBITS     ID:XXXXXXXXX  INDN:Moustafa Nasr           CO ID:5326394001"", ""WEB-50.00""]"
2025-02-07,02/07/25,-30.00,-3000,debit,other_subtractions,"VENMO DES:PAYMENT ID:1040116689037 INDN:MOUSTAFA NASR CO ID:3264681992 WEB continued on the next page MOUSTAFA MOHAMED NASR ! Account # 3810 6904 2061 ! January 18, 2025 to February 14, 2025","02/07/25 VENMO DES:PAYMENT ID:1040116689037 INDN:MOUSTAFA NASR CO ID:3264681992 WEB continued on the next page MOUSTAFA MOHAMED NASR ! Account # 3810 6904 2061 ! January 18, 2025 to February 14, 2025","January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""02/07/25 VENMO            DES:PAYMENT    ID:1040116689037  INDN:MOUSTAFA NASR           CO"", ""ID:3264681992 WEB-30.00"", ""continued on the next page"", ""MOUSTAFA MOHAMED NASR   !   Account # 3810 6904 2061   !   January 18, 2025 to February 14, 2025""]"
2025-02-07,02/07/25,-29.46,-2946,debit,withdrawals,MOBILE PURCHASE 0206 BRAVO 043321 NEW BRUNSWICKNJ,02/07/25 MOBILE PURCHASE 0206 BRAVO 043321 NEW BRUNSWICKNJ,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""02/07/25 MOBILE PURCHASE 0206  BRAVO 043321 NEW BRUNSWICKNJ -29.46""]"
2025-02-10,02/10/25,-35.00,-3500,debit,other_subtractions,VENMO DES:PAYMENT ID:1040186679335 INDN:MOUSTAFA NASR CO ID:3264681992 WEB,02/10/25 VENMO DES:PAYMENT ID:1040186679335 INDN:MOUSTAFA NASR CO ID:3264681992 WEB,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""02/10/25 VENMO            DES:PAYMENT    ID:1040186679335  INDN:MOUSTAFA NASR           CO"", ""ID:3264681992 WEB-35.00""]"
2025-02-10,02/10/25,-17.01,-1701,debit,withdrawals,PURCHASE 0210 CHE*CHEGG STUDY 855-440-1323 CA,02/10/25 PURCHASE 0210 CHE*CHEGG STUDY 855-440-1323 CA,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""02/10/25 PURCHASE   0210 CHE*CHEGG STUDY 855-440-1323 CA -17.01""]"
2025-02-10,02/10/25,-11.06,-1106,debit,withdrawals,PMNT SENT 0207 APPLE CASH BALANCE ADD 877-233-8552 CA,02/10/25 PMNT SENT 0207 APPLE CASH BALANCE ADD 877-233-8552 CA,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""02/10/25 PMNT SENT  0207 APPLE CASH BALANCE ADD 877-233-8552 CA -11.06""]"
2025-02-10,02/10/25,845.00,84500,credit,deposits,Rutgers The Stat DES:NBS REFUND ID:11276963 INDN:MOUSTAFA NASR CO ID:8470751402 PPD,02/10/25 Rutgers The Stat DES:NBS REFUND ID:11276963 INDN:MOUSTAFA NASR CO ID:8470751402 PPD,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""02/10/25 Rutgers The Stat DES:NBS REFUND ID:11276963  INDN:MOUSTAFA NASR           CO"", ""ID:8470751402 PPD845.00""]"
2025-02-11,02/11/25,-10.00,-1000,debit,other_subtractions,VENMO DES:PAYMENT ID:1040201709742 INDN:MOUSTAFA NASR CO ID:3264681992 WEB,02/11/25 VENMO DES:PAYMENT ID:1040201709742 INDN:MOUSTAFA NASR CO ID:3264681992 WEB,"January 18, 2025","February 14, 2025",2061,eStmt_2025-02-14.pdf,"[""02/11/25 VENMO            DES:PAYMENT    ID:1040201709742  INDN:MOUSTAFA NASR           CO"", ""ID:3264681992 WEB-10.00""]"
